
 OutputPower - Pipe
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
output power
1200	1200	1200	1200	1200	1200	1145.54	1200	1194.28	1200	1200	1200	1200	1200	1200	1200	1195.23	1180.93	1174.53	1200	1200	1200	1200	1200	
1200	1200	1200	1164.5	1186.92	1200	1164.14	1092.14	7.37495	0	0	0	0	592.46	451.749	896.122	377.686	0	13.8815	0	1200	1200	982.04	1200	
0	0	454.802	105.089	1200	1200	1200	1200	1200	1200	1200	1200	1185.5	1200	1200	1200	1200	910	1200	1200	1200	1200	1200	1200	
1200	1200	1200	1200	1200	1200	1158.63	1200	960.845	629.28	435.136	337.496	490.994	0	1080.11	1199.38	1060.23	573.965	461.879	655.34	1200	1200	1200	1200	
937.746	762.89	0	0	1200	1200	1138.8	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	969.22	960	1200	1200	1200	1200	1200	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	70.959	0	87.5342	0	33.5332	0	2.10394	0	0	0	0	0	0	0	0	0	0	17.731	0	

output up reserve
0	0	0	0	0	0	0	0	41.3953	321.037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.002	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.74	0	

output down reserve
0	0	0	0	0	0	54.4639	0	5.72009	0	0	0	0	0	0	0	4.76733	19.0693	0	0	0	0	0	0	
0	0	0	35.5	0	0	35.86	0	665.414	0	0	800.692	771.266	0	164.624	0	0	0	0	0	0	0	217.96	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	41.3693	0	0	0	0	0	0	694.673	0	0	0	0	0	544.66	0	0	0	0	
0	0	0	0	0	0	61.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	387.381	0	299.075	0	551.119	0	0	0	0	777.154	0	0	0	0	0	636.944	0	777.154	51.8075	0	598.852	0	-1.13687e-013	
400.119	0	338.518	0	403.425	0	0	0	0	0	0	0	0	0	0	600.518	0	0	0	0	643.474	0	0	0	
